"time","object","AVG_HS_TRAFF_TOT","CSSR_PS_Interactive","CSSR_SPEECH_W12","DOWNTIME_AUTO","DROPRATE_PS_Interactive","DROPRATE_SPEECH","RSSI_Avg_UL","Speech_Traffic_Erl_VOL","CellDowntimetotal","IRAT_PREP_SUCCRATE"
"2018-04-23 00:00","WCMB1_SP","0,738425925925926","99,1071428571429","100","0","0,166631951676734","0","-106,316018518519","0,525464480874317","0","!NULL!"
"2018-04-23 00:00","WCMB2_SP","1,19814814814815","99,3333333333333","100","0","0,117252931323283","0","-105,541296296296","0,539699453551913","0","!NULL!"
"2018-04-23 00:00","WCMD1_SP","3,24652777777778","99,5652173913043","100","0","0,215121464924707","0","-104,989305555556","1,8031693989071","0","!NULL!"
"2018-04-23 00:00","WCMI1_SP","1,41203703703704","100","100","0","0,195618153364632","0","-104,43","0,168142076502732","0","!NULL!"
"2018-04-23 00:00","WCMI2_SP","1,85972222222222","99,5391705069124","!NULL!","0","0,0899442345745638","0","-100,25037037037","0,00734972677595628","0","!NULL!"
"2018-04-23 00:00","WCOV1_SP","1,30925925925926","99,9115044247788","100","0","0,0926526452330214","2,5","-105,17787037037","2,11786885245902","0","!NULL!"
"2018-04-23 00:00","WCPQ1_SP","2,00277777777778","98,7951807228916","100","0","0,262658689624982","0","-103,878703703704","0,448251366120219","0","!NULL!"
"2018-04-23 00:00","WCPQ2_SP","0,892592592592593","100","100","0","0,405770964833183","0","-106,312685185185","0,522049180327869","0","!NULL!"
"2018-04-23 00:00","WCSN1_SP","1,83472222222222","99,5726495726496","100","0","0,0671516508114158","0","-105,580925925926","0,481420765027322","0","!NULL!"
"2018-04-23 00:00","WCSN2_SP","2,01134259259259","100","100","0","0,0341563384405192","5","-105,906342592593","0,429562841530055","0","!NULL!"
"2018-04-23 00:00","WCST1_SP","4,41759259259259","100","95,8333333333333","0","0,233093606981438","0","-103,951898148148","2,25931693989071","0","!NULL!"
"2018-04-23 00:00","WCTO1_SP","1,5162037037037","100","100","0","0,0159846547314578","0","-104,960277777778","1,47475409836066","0","!NULL!"
"2018-04-23 00:00","WCTO2_SP","0,847685185185185","99,4082840236686","!NULL!","0","0,29045643153527","0","-104,635555555556","0,15948087431694","0","!NULL!"
"2018-04-23 00:00","WCUC1_SP","2,57314814814815","99,3673923220974","100","0","0,128435653737478","0","-104,157407407407","0,497513661202186","0","!NULL!"
"2018-04-23 00:00","WCUC2_SP","1,97453703703704","99,1803278688525","100","0","0,617840133865362","0","-91,7936111111111","0,261857923497268","0","!NULL!"
"2018-04-23 00:00","WCVB1_SP","1,73935185185185","99,7821350762527","100","0","0,262576008844666","0","-105,965648148148","0,589426229508197","0","!NULL!"
"2018-04-23 00:00","WCVB2_SP","1,97824074074074","100","100","0","0,0690250215703192","2,22222222222222","-105,708657407407","2,9203825136612","0","!NULL!"
"2018-04-23 00:00","WCVN1_SP","3,8287037037037","98,8118553335945","100","0","0,274336283185841","0","-104,114537037037","1,05254098360656","0","!NULL!"
"2018-04-23 00:00","WCVN2_SP","2,16543209876543","99,9160369437448","100","0","0,179298313626672","2,32558139534884","-104,923179012346","1,93806010928962","0","!NULL!"
"2018-04-23 00:00","WDBO1_SP","1,08055555555556","99,7191011235955","100","0","0,189473684210526","0","-105,081018518519","1,24666666666667","0","!NULL!"
"2018-04-23 00:00","WDBO2_SP","1,68935185185185","100","100","0","0,0800961153384061","0","-105,087314814815","2,15172131147541","0","!NULL!"
"2018-04-23 00:00","WDCS1_SP","1,33055555555556","100","100","0","0,13986013986014","0","-104,95287037037","0,923005464480874","0","!NULL!"
"2018-04-23 00:00","WDCS2_SP","1,33263888888889","100","100","0","0,0567268601682897","6,89655172413793","-105,387638888889","2,45658469945355","0","!NULL!"
"2018-04-23 00:00","WDIC1_SP","3,80486111111111","98,8205663380421","100","0","0,303302036079755","2,04081632653061","-105,681666666667","2,26486338797814","0","!NULL!"
"2018-04-23 00:00","WDIJ1_SP","3,9525462962963","99,3185146792872","100","0","0,585632483081728","0","-104,852546296296","2,90901639344262","0","!NULL!"
"2018-04-23 00:00","WDIJ2_SP","4,83657407407407","99,8001915344586","100","0","0,409506985707403","0","-105,076851851852","2,55535519125683","0","!NULL!"
"2018-04-23 00:00","WDIS1_SP","2,31527777777778","99,3031358885017","100","0","0,324531641835079","0","-103,156388888889","0,211639344262295","0","!NULL!"
"2018-04-23 00:00","WDIS2_SP","2,64236111111111","100","100","0","0,271329514621646","0","-105,710601851852","2,92169398907104","0","!NULL!"
"2018-04-23 00:00","WDPD1_SP","3,8875","99,0650975228376","100","0","0,525399046286514","0","-104,949845679012","0,831366120218579","0","!NULL!"
"2018-04-23 00:00","WDPO1_SP","0,878472222222222","100","100","4,16666666666667","0,252565114443567","0","-104,818055555556","0,229371584699454","16,6666666666667","!NULL!"
"2018-04-23 00:00","WDTS1_SP","0,456944444444444","86,3636363636364","!NULL!","0","0,167410714285714","!NULL!","-103,902962962963","0","0","!NULL!"
"2018-04-23 00:00","WECO1_SP","1,67222222222222","100","100","0","0,106194690265487","0","-105,374722222222","1,72071038251366","0","!NULL!"
"2018-04-23 00:00","WECO2_SP","3,31018518518519","100","100","0","0,119061793070604","0","-104,907314814815","0,437896174863388","0","!NULL!"
"2018-04-23 00:00","WEFO1_SP","3,525","99,7483693233994","100","0","0,41827712182983","3,125","-106,254305555556","0,281830601092896","0","!NULL!"
"2018-04-23 00:00","WEFR1_SP","5,5412037037037","98,8722878607082","100","0","0,681839122823182","0","-104,593425925926","0,900327868852459","0","!NULL!"
"2018-04-23 00:00","WELK1_SP","0,101851851851852","100","!NULL!","0","0","!NULL!","-102,205277777778","0","0","!NULL!"
"2018-04-23 00:00","WESL1_SP","1,75","100","100","0","0,107066381156317","0","-104,294537037037","0,486830601092896","0","!NULL!"
"2018-04-23 00:00","WESL2_SP","2,31875","99,9074930619797","100","0","0,11035938774531","1,51515151515152","-104,48412037037","3,61846994535519","0","!NULL!"
"2018-04-23 00:00","WETL1_SP","2,97175925925926","99,6289424860854","100","0","0,126619265608259","2,7027027027027","-105,368611111111","1,86396174863388","0","!NULL!"
"2018-04-23 00:00","WETO1_SP","0,935185185185185","100","100","0","0,214976710856324","0","-105,497592592593","1,0998087431694","0","!NULL!"
"2018-04-23 00:00","WETO2_SP","1,06913580246914","99,8360655737705","100","0","0,148294611962432","6,25","-103,588981481481","1,00650273224044","0","!NULL!"
"2018-04-23 00:00","WFAC1_SP","2,70925925925926","98,8882942120957","100","0","0,447477346459335","0","-103,066481481481","1,42385245901639","0","!NULL!"
"2018-04-23 00:00","WFAC2_SP","1,88287037037037","99,7767857142857","!NULL!","0","0,454545454545455","!NULL!","-105,615462962963","0,22948087431694","0","!NULL!"
"2018-04-23 00:00","WFAC3_SP","4,94583333333333","99,6132877851964","100","0","1,9283085293647","0","-105,793703703704","3,25008196721311","0","!NULL!"
"2018-04-23 00:00","WFB21_SP","4,06527777777778","99,746835443038","100","0","0,180580636199472","0","-104,283888888889","0,837540983606557","0","!NULL!"
"2018-04-23 00:00","WFGO1_SP","0,819212962962963","99,7010463378176","100","0","0,34265350877193","0","-104,355648148148","0,74016393442623","0","!NULL!"
"2018-04-23 00:00","WFGO2_SP","0,771759259259259","100","100","0","0,25974025974026","0","-105,556666666667","0,424863387978142","0","!NULL!"
"2018-04-23 00:00","WFTP1_SP","5,14907407407407","99,7530864197531","100","0","0,18385732671447","0","-105,583888888889","2,41672131147541","0","!NULL!"
"2018-04-23 00:00","WGEE1_SP","2,54490740740741","100","100","12,5","0,113195342820181","1,75438596491228","-104,840277777778","5,71125683060109","50","!NULL!"
"2018-04-23 00:00","WGEO1_SP","2,26574074074074","99,6309963099631","100","0","0,256238859180036","0","-104,850462962963","1,44928961748634","0","!NULL!"
"2018-04-23 00:00","WGEO2_SP","1,65648148148148","100","100","0","0,115074798619102","25","-102,904444444444","0,494016393442623","0","!NULL!"
"2018-04-23 00:00","WGEV1_SP","5,59212962962963","99,6503496503496","100","0","0,263006492972795","5,55555555555556","-102,265648148148","9,42811475409836","0","!NULL!"
"2018-04-23 00:00","WGGT1_SP","2,28611111111111","99,8134328358209","100","0","0,3625975167564","0","-105,167962962963","2,04008196721311","0","!NULL!"
"2018-04-23 00:00","WGMI1_SP","1,73472222222222","99,7275204359673","100","0","0,306211723534558","0","-105,675694444444","0,400081967213115","0","!NULL!"
"2018-04-23 00:00","WGOF1_SP","2,77893518518519","98,9948338251694","100","0","0,864534994596656","0","-105,715277777778","0,670163934426229","0","!NULL!"
"2018-04-23 00:00","WGRI1_SP","0,628703703703704","100","100","0","0","0","-105,02787037037","0,22431693989071","0","!NULL!"
"2018-04-23 00:00","WGRI2_SP","0,768518518518518","100","100","0","0,0855066267635742","0","-103,646111111111","0,983879781420765","0","!NULL!"
"2018-04-23 00:00","WGRM1_SP","0,792592592592593","99,5327102803738","100","0","0,265848670756646","0","-104,106296296296","1,26688524590164","0","!NULL!"
"2018-04-23 00:00","WGRM2_SP","1,41689814814815","99,8973305954825","100","0","0,0871149124891106","0","-106,097222222222","0,975819672131148","0","!NULL!"
"2018-04-23 00:00","WHJE1_SP","2,84791666666667","96,2282398452611","100","4,16666666666667","0,213094667305951","0","-104,614111111111","4,21379781420765","16,6666666666667","!NULL!"
"2018-04-23 00:00","WHJE2_SP","4,74837962962963","99,6840442338073","100","0","0,407659711419836","0","-105,212407407407","2,94109289617486","0","!NULL!"
"2018-04-23 00:00","WHJQ1_SP","4,15787037037037","99,6175212681884","100","0","0,234148168961319","3,7037037037037","-104,478935185185","3,42838797814208","0","!NULL!"
"2018-04-23 00:00","WHJQ2_SP","4,95462962962963","96,1007155418671","100","0","0,104028203201757","0","-105,378333333333","2,56715846994536","0","!NULL!"
"2018-04-23 00:00","WHJR1_SP","4,94421296296296","99,6198830409357","100","0","0,28436018957346","1,69491525423729","-104,312824074074","4,81341530054645","0","!NULL!"
"2018-04-23 00:00","WHJR2_SP","1,46759259259259","99,6153846153846","100","12,5","0,0482780817508851","0","-105,752314814815","0,649426229508197","50","!NULL!"
"2018-04-23 00:00","WHNV1_SP","1,78472222222222","99,7950819672131","100","0","0,36241984945637","0","-104,085092592593","0,435300546448087","0","!NULL!"
"2018-04-23 00:00","WHNV2_SP","2,64953703703704","99,8337336223225","100","0","0,335181912365165","4,54545454545455","-105,805555555556","1,05453551912568","0","!NULL!"
"2018-04-23 00:00","WHSS1_SP","4,75416666666667","99,6407220897017","100","0","0,383872214350122","0","-106,135864197531","3,82901639344262","0","!NULL!"
"2018-04-23 00:00","WHTD1_SP","2,70231481481482","100","100","0","0,0681953797630211","0","-105,429074074074","0,643852459016393","0","!NULL!"
"2018-04-23 00:00","WHTD2_SP","2,90046296296296","99,9281092739037","100","0","0,111871839620531","0","-95,715462962963","1,8975956284153","0","!NULL!"
"2018-04-23 00:00","WICL1_SP","3,31157407407407","99,2711370262391","100","0","0,418820757803809","0","-104,465833333333","0,554289617486339","0","!NULL!"
"2018-04-23 00:00","WICL2_SP","3,01527777777778","99,756428228406","100","0","0,207170782236776","2,63157894736842","-105,41125","1,8577868852459","0","!NULL!"
"2018-04-23 00:00","WICN1_SP","5,86157407407407","99,8347412698944","100","0","0,0698418857309147","0","-104,781203703704","2,65016393442623","0","!NULL!"
"2018-04-23 00:00","WICP1_SP","6,39490740740741","99,8355435060462","100","0","0,0902668759811617","0","-103,357453703704","1,44795081967213","0","!NULL!"
"2018-04-23 00:00","WICP2_SP","5,54537037037037","99,8529411764706","100","0","0,198724848886313","4","-102,38962962963","2,12426229508197","0","!NULL!"
"2018-04-23 00:00","WIDA1_SP","4,30023148148148","99,6425878542911","100","0","0,10477299185099","0","-105,0675","1,57898907103825","0","!NULL!"
"2018-04-23 00:00","WIDR1_SP","7,60925925925926","99,0817850552779","100","0","0,434653022701306","0","-104,864861111111","1,34587431693989","0","!NULL!"
"2018-04-23 00:00","WIDR2_SP","5,74074074074074","99,4255155562109","100","0","0,196270853778214","2,77777777777778","-105,501296296296","0,679453551912568","0","!NULL!"
"2018-04-23 00:00","WIDU1_SP","6,04953703703704","100","100","0","0,0670112961899292","7,14285714285714","-105,241574074074","1,46497267759563","0","!NULL!"
"2018-04-23 00:00","WIDU2_SP","2,10385802469136","99,9408633944412","100","0","0,0823462342433648","3,57142857142857","-105,406697530864","0,962021857923497","0","!NULL!"
"2018-04-23 00:00","WIGM1_SP","0,528240740740741","100","!NULL!","0","0,0639795265515035","0","-106,122407407407","0,0579234972677596","0","!NULL!"
"2018-04-23 00:00","WIGM2_SP","0,220987654320988","100","!NULL!","0","0,123800680903745","!NULL!","-107,100648148148","0","0","!NULL!"
"2018-04-23 00:00","WIHR1_SP","1,72268518518519","99,2317693692781","100","0","0,280324709455119","12,5","-105,757195742712","0,483743169398907","0","!NULL!"
"2018-04-23 00:00","WIHR2_SP","1,32175925925926","99,5789473684211","100","0","0,186538162599098","0","-105,966574074074","0,399071038251366","0","!NULL!"
"2018-04-23 00:00","WIJD2_SP","1,52407407407407","99,3827160493827","100","0","0,164251207729469","0","-105,675","0,10431693989071","0","!NULL!"
"2018-04-23 00:00","WIJD3_SP","3,21666666666667","99,793972713566","100","0","0,096144899668145","0","-105,714212962963","0,436147540983607","0","!NULL!"
"2018-04-23 00:00","WIMS1_SP","5,97222222222222","99,0968944679434","100","0","0,507980488931221","8,69565217391304","-103,099722222222","1,24680327868852","0","!NULL!"
"2018-04-23 00:00","WIMS2_SP","6,75324074074074","99,6021372875559","96,4285714285714","0","0,235224933842987","0","-104,701435185185","2,24833333333333","0","!NULL!"
"2018-04-23 00:00","WINR1_SP","3,71481481481481","99,925205684368","100","0","0,289752232274851","0","-104,825787037037","1,42434426229508","0","!NULL!"
"2018-04-23 00:00","WINR2_SP","7,0787037037037","99,423163723947","100","0","0,144246838003765","0","-105,212407407407","1,20265027322404","0","!NULL!"
"2018-04-23 00:00","WISN1_SP","1,58217592592593","100","100","0","0,288554023725553","0","-105,483888888889","0,492786885245902","0","!NULL!"
"2018-04-23 00:00","WIUA1_SP","1,88148148148148","100","100","0","0,224517287831163","0","-105,487222222222","2,79027322404372","0","!NULL!"
"2018-04-23 00:00","WIUA2_SP","3,11944444444444","100","100","0","0,155073105892778","0","-104,766388888889","0,801885245901639","0","!NULL!"
"2018-04-23 00:00","WIVA1_SP","2,94444444444444","100","100","0","0,12107911763593","0","-105,459212962963","0,347622950819672","0","!NULL!"
"2018-04-23 00:00","WJAH1_SP","0,337037037037037","100","100","0","0,446713465220166","0","-104,397407407407","0,190491803278689","0","!NULL!"
"2018-04-23 00:00","WJAH2_SP","1,73472222222222","99,7635933806147","!NULL!","0","0,0965117882255618","!NULL!","-105,136574074074","0,0669125683060109","0","!NULL!"
"2018-04-23 00:00","WJBD1_SP","4,0462962962963","99,6567505720824","100","0","0,132609506443993","0","-105,151805555556","4,27467213114754","0","!NULL!"
"2018-04-23 00:00","WJBD2_SP","1,53333333333333","99,7685185185185","100","0","0,0869565217391304","0","-106,590555555556","0,901584699453552","0","!NULL!"
"2018-04-23 00:00","WJBE1_SP","1,13981481481481","100","100","0","0,411251850633328","0","-103,083148148148","0,398060109289617","0","!NULL!"
"2018-04-23 00:00","WJBE2_SP","1,89768518518519","99,9106344950849","100","0","0,0379867046533713","0","-105,891805555556","2,6868306010929","0","!NULL!"
"2018-04-23 00:00","WJGA1_SP","2,17114197530864","99,8148148148148","100","0","0,23903554354604","1,42857142857143","-106,588117283951","4,19428961748634","0","!NULL!"
"2018-04-23 00:00","WJGA2_SP","3,48703703703704","100","100","0","0,262697022767075","0","-101,047037037037","0,896120218579235","0","!NULL!"
"2018-04-23 00:00","WJGB1_SP","0,988888888888889","99,3506493506494","100","0","0","0","-105,735555555556","0,761420765027322","0","!NULL!"
"2018-04-23 00:00","WJGB2_SP","0,902314814814815","99,5515695067265","100","0","0,0406338886631451","0","-104,954537037037","0,452295081967213","0","!NULL!"
"2018-04-23 00:00","WJGN1_SP","2,66388888888889","100","100","0","0,232288037166086","0","-104,94962962963","0,289617486338798","0","!NULL!"
"2018-04-23 00:00","WJGN2_SP","3,53194444444444","99,9015748031496","100","0","0,0555283357831129","0","-105,55212962963","4,36521857923497","0","!NULL!"
"2018-04-23 00:00","WJGU1_SP","2,88287037037037","97,8805992736078","!NULL!","0","1,32134132800355","0","-106,162222222222","0,895163934426229","0","!NULL!"
"2018-04-23 00:00","WJGU2_SP","2,36134259259259","99,5179456717918","100","0","0,765895139944811","8,33333333333333","-105,839027777778","0,559207650273224","0","!NULL!"
"2018-04-23 00:00","WJMI1_SP","5,03032407407407","99,5793901156677","100","0","0,307662724738006","0","-104,523935185185","4,6018306010929","0","!NULL!"
"2018-04-23 00:00","WJMI2_SP","5,77824074074074","99,9364675984752","100","0","0,300705101617586","0","-105,699351851852","2,50229508196721","0","!NULL!"
"2018-04-23 00:00","WJNN1_SP","5,03981481481481","99,7891777933942","100","0","0,36559729458002","7,14285714285714","-104,583611111111","0,647213114754098","0","!NULL!"
"2018-04-23 00:00","WJNN2_SP","6,04236111111111","99,7695716158089","100","0","0,128455098061704","0","-105,361342592593","5,88081967213115","0","!NULL!"
"2018-04-23 00:00","WJOL1_SP","1,88101851851852","100","100","0","0,0909918107370337","0","-104,609259259259","2,01030054644809","0","!NULL!"
"2018-04-23 00:00","WJOL2_SP","2,20138888888889","100","100","0","0,175865800865801","0","-106,023333333333","1,91379781420765","0","!NULL!"
"2018-04-23 00:00","WJSE1_SP","3,34398148148148","88,6590214948424","100","2,92361111111111","1,15440115440115","18,1818181818182","-104,498651960784","0,498224043715847","23,3888888888889","!NULL!"
"2018-04-23 00:00","WJSE2_SP","4,71134259259259","99,5605095541401","100","0","0,198401609567987","1,63934426229508","-105,667685185185","3,09215846994536","0","!NULL!"
"2018-04-23 00:00","WJSJ1_SP","2,51064814814815","99,1215043394407","100","0","0,360668185269552","50","-103,348148148148","1,28379781420765","0","!NULL!"
"2018-04-23 00:00","WJSJ2_SP","4,56226851851852","99,7140814867763","100","0","0,206744136308548","0","-105,517361111111","2,89199453551913","0","!NULL!"
"2018-04-23 00:00","WJTI1_SP","3,04444444444444","100","100","0","0,0869015642281561","0","-105,66712962963","0,743989071038251","0","!NULL!"
"2018-04-23 00:00","WJTI2_SP","2,90069444444444","99,8622589531681","100","0","0,0580825498239373","0","-105,640092592593","4,36341530054645","0","!NULL!"
"2018-04-23 00:00","WJTR1_SP","3,20509259259259","100","100","0","0,146315509444001","0","-104,743888888889","1,95355191256831","0","!NULL!"
"2018-04-23 00:00","WKMT1_SP","2,90509259259259","99,7376929506017","100","0","0,391117840020187","0","-104,57299382716","2,81972677595628","0","!NULL!"
"2018-04-23 00:00","WKP21_SP","0,705092592592593","100","100","0","0,294117647058824","0","-105,141481481481","0,533688524590164","0","!NULL!"
"2018-04-23 00:00","WKP22_SP","1,31226851851852","100","100","0","0,086590796635329","0","-102,810138888889","0,994754098360656","0","!NULL!"
"2018-04-23 00:00","WKRJ1_SP","2,55848765432099","99,7774480712166","100","0","0,186915887850467","4,54545454545455","-105,524938271605","2,25040983606557","0","!NULL!"
"2018-04-23 00:00","WKSE1_SP","0,455092592592593","100","!NULL!","0","0","!NULL!","-105,856759259259","0,0649180327868852","0","!NULL!"
"2018-04-23 00:00","WKSE2_SP","0,526851851851852","99,7333333333333","100","0","0,158622252435985","0","-106,166296296296","0,621147540983607","0","!NULL!"
"2018-04-23 00:00","WKSM1_SP","1,72847222222222","99,4609164420485","100","0","0,352499542208387","0","-105,573425925926","4,40158469945355","0","!NULL!"
"2018-04-23 00:00","WKSQ1_SP","1,67962962962963","98,0916030534351","!NULL!","0","0,49740932642487","0","-105,107777777778","0,670765027322404","0","!NULL!"
"2018-04-23 00:00","WKSQ2_SP","3,2400462962963","99,9301675977654","100","0","0,476190476190476","0","-103,773055555556","6,15909836065574","0","!NULL!"
"2018-04-23 00:00","WKWI1_SP","2,84351851851852","99,601593625498","100","0","0,317185697808535","0","-105,603055555556","0,685437158469945","0","!NULL!"
"2018-04-23 00:00","WKWI2_SP","2,61643518518519","99,6323529411765","100","0","0,279582892549494","0","-105,571851851852","5,88090163934426","0","!NULL!"
