"time","object","AVG_HS_TRAFF_TOT","CSSR_PS_Interactive","CSSR_SPEECH_W12","DOWNTIME_AUTO","DROPRATE_PS_Interactive","DROPRATE_SPEECH","RSSI_Avg_UL","Speech_Traffic_Erl_VOL","CellDowntimetotal","IRAT_PREP_SUCCRATE"
"2018-04-23 00:00","Total","2,97002824553828","97,7813199728294","99,0555969717813","111,283564814815","0,276226330588361","1,47210743801653","-104,777540588636","541,600928961749","1,72979634427173","!NULL!"
"2018-04-23 01:00","Total","2,33564874784111","98,3713086168757","99,723099573098","109,005787037037","0,234830828846321","2,40398710055702","-104,942986304429","228,241775956284","1,6943904720783","100"
"2018-04-23 02:00","Total","1,90176669545193","98,4356287369408","99,5302013422819","107,106481481481","0,19054820518101","1,33004926108374","-105,05391801695","106,721967213115","1,66486758779505","!NULL!"
"2018-04-23 03:00","Total","1,72267019286125","98,4412098681305","100","110,258101851852","0,165092694541286","0,778642936596218","-105,098117825376","64,4609836065574","1,7138565054692","!NULL!"
"2018-04-23 04:00","Total","1,81997607225101","98,6771993717608","99,7892134627597","111,133101851852","0,166349248991379","0,380886426592798","-105,070894611096","73,2356284153005","1,72745754173863","!NULL!"
"2018-04-23 05:00","Total","2,53298611111111","98,4660415611221","99,1714332214846","111,059027777778","0,223912293722904","0,348140927447431","-104,830354746522","168,841092896175","1,72630613126079","100"
"2018-04-23 06:00","Total","4,5401176597582","97,8328929222479","99,0868530763549","110,935185185185","0,366006426399175","0,45348156816852","-104,066269909576","700,124071038251","1,72438111686816","!NULL!"
"2018-04-23 07:00","Total","6,91523729850317","97,675624756726","98,5257153347183","110,083333333333","0,454294815908378","0,539116172140735","-103,211255908121","2520,14196721311","1,71113989637306","100"
"2018-04-23 08:00","Total","7,94232602907311","98,290005443319","88,5814465281939","111,116898148148","0,480066896956083","0,280578809054924","-102,76504242331","6135,80890710383","1,7272056706966","100"
"2018-04-23 09:00","Total","8,35047945451929","98,5597999523404","91,0667485709271","110,818287037037","0,469062148531715","0,274209807292804","-102,539177371492","9084,0381420765","1,72256404720783","100"
"2018-04-23 10:00","Total","8,57300752014968","98,469209516749","91,1097672140857","110,68287037037","0,490423208511681","0,322538147017169","-102,370925306904","10218,1825409836","1,72045912492804","100"
"2018-04-23 11:00","Total","9,06196927173287","98,422304788406","91,7159277067884","110,105324074074","0,524836467920104","0,377555065876214","-102,250712924537","10242,236420765","1,71148172135866","100"
"2018-04-23 12:00","Total","9,7898738845711","98,3575364108818","92,92542559123","99,2164351851852","0,542101560549411","0,288577562185921","-102,135962956737","9070,09885245902","1,54222438111687","100"
"2018-04-23 13:00","Total","9,14943149107657","98,5255113921683","91,4155783317","108,72337962963","0,524790454984949","0,324835242776787","-102,267464026407","8640,52224043716","1,69000071963155","100"
"2018-04-23 14:00","Total","8,55378526194588","98,4972598664073","93,0206784558812","111,487268518519","0,477273488646153","0,295685833801586","-102,458171285659","8916,17677595628","1,73296272308578","100"
"2018-04-23 15:00","Total","8,6058883851468","98,9164790940729","94,5763180421687","133,866898148148","0,477738884556224","0,240694066989894","-102,388558488209","9176,16724043716","2,08083261370178","100"
"2018-04-23 16:00","Total","8,7066368019574","99,116525144644","93,5040375605687","99,3958333333333","0,496974879144706","0,290196981481438","-102,3139080569","9464,54800546448","1,54501295336788","100"
"2018-04-23 17:00","Total","9,15654774755325","99,0633079038251","93,0554527157862","93,1678240740741","0,514230882154555","0,302637580636987","-102,095645951008","9734,30513661202","1,44856433506045","100"
"2018-04-23 18:00","Total","9,34381746545769","99,141199181132","94,0661627411689","87,5474537037037","0,543867395928075","0,34780551283568","-102,108786061375","9349,30866120219","1,36084124928037","100"
